32208  2016-09-14 12:44:15,554 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
32209  2016-09-14 12:44:15,555 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
41230  2016-09-14 12:44:24,576 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
41231  2016-09-14 12:44:24,577 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
41231  2016-09-14 12:44:24,577 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
41231  2016-09-14 12:44:24,577 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
41231  2016-09-14 12:44:24,577 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
41232  2016-09-14 12:44:24,578 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
54476  2016-09-14 12:44:37,822 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
54477  2016-09-14 12:44:37,823 DEBUG            ru.itis2016.ServletCalculator  - Cookies added subtraction
54477  2016-09-14 12:44:37,823 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
54477  2016-09-14 12:44:37,823 DEBUG            ru.itis2016.ServletCalculator  - Cookies added subtraction
54477  2016-09-14 12:44:37,823 DEBUG            ru.itis2016.ServletCalculator  - Cookies added subtraction
54477  2016-09-14 12:44:37,823 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
78323  2016-09-14 12:45:01,669 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
78337  2016-09-14 12:45:01,683 DEBUG            ru.itis2016.ServletCalculator  - Cookies added subtraction
78337  2016-09-14 12:45:01,683 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
78337  2016-09-14 12:45:01,683 DEBUG            ru.itis2016.ServletCalculator  - Cookies added subtraction
78337  2016-09-14 12:45:01,683 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
78337  2016-09-14 12:45:01,683 DEBUG            ru.itis2016.ServletCalculator  - Cookies added subtraction
86724  2016-09-14 12:45:10,070 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
86724  2016-09-14 12:45:10,070 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
86724  2016-09-14 12:45:10,070 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
86725  2016-09-14 12:45:10,071 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
86725  2016-09-14 12:45:10,071 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
86726  2016-09-14 12:45:10,072 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
99886  2016-09-14 12:45:23,232 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
99886  2016-09-14 12:45:23,232 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
99886  2016-09-14 12:45:23,232 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
99886  2016-09-14 12:45:23,232 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
99886  2016-09-14 12:45:23,232 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
99886  2016-09-14 12:45:23,232 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
103025 2016-09-14 12:45:26,371 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
103026 2016-09-14 12:45:26,372 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
103026 2016-09-14 12:45:26,372 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
103026 2016-09-14 12:45:26,372 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
103027 2016-09-14 12:45:26,373 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
103027 2016-09-14 12:45:26,373 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
105092 2016-09-14 12:45:28,438 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
105092 2016-09-14 12:45:28,438 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
105093 2016-09-14 12:45:28,439 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
105096 2016-09-14 12:45:28,442 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
105096 2016-09-14 12:45:28,442 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
105096 2016-09-14 12:45:28,442 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
106774 2016-09-14 12:45:30,120 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
106774 2016-09-14 12:45:30,120 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
106774 2016-09-14 12:45:30,120 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
106774 2016-09-14 12:45:30,120 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
106774 2016-09-14 12:45:30,120 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
106774 2016-09-14 12:45:30,120 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
108205 2016-09-14 12:45:31,551 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
108205 2016-09-14 12:45:31,551 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
108205 2016-09-14 12:45:31,551 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
108207 2016-09-14 12:45:31,553 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
108208 2016-09-14 12:45:31,554 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
108208 2016-09-14 12:45:31,554 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
109629 2016-09-14 12:45:32,975 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
109630 2016-09-14 12:45:32,976 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
109630 2016-09-14 12:45:32,976 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
109630 2016-09-14 12:45:32,976 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
109630 2016-09-14 12:45:32,976 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
109630 2016-09-14 12:45:32,976 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
110928 2016-09-14 12:45:34,274 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
110928 2016-09-14 12:45:34,274 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
110928 2016-09-14 12:45:34,274 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
110928 2016-09-14 12:45:34,274 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
110928 2016-09-14 12:45:34,274 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 4
110928 2016-09-14 12:45:34,274 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
113036 2016-09-14 12:45:36,382 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
113036 2016-09-14 12:45:36,382 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
113036 2016-09-14 12:45:36,382 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
113036 2016-09-14 12:45:36,382 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
113036 2016-09-14 12:45:36,382 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
113037 2016-09-14 12:45:36,383 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
115200 2016-09-14 12:45:38,546 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
115201 2016-09-14 12:45:38,547 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
115201 2016-09-14 12:45:38,547 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
115201 2016-09-14 12:45:38,547 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
115201 2016-09-14 12:45:38,547 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
115201 2016-09-14 12:45:38,547 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
116545 2016-09-14 12:45:39,891 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
116545 2016-09-14 12:45:39,891 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
116545 2016-09-14 12:45:39,891 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
116545 2016-09-14 12:45:39,891 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
116545 2016-09-14 12:45:39,891 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
116545 2016-09-14 12:45:39,891 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
117873 2016-09-14 12:45:41,219 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
117873 2016-09-14 12:45:41,219 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
117874 2016-09-14 12:45:41,220 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
117874 2016-09-14 12:45:41,220 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
117874 2016-09-14 12:45:41,220 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
117874 2016-09-14 12:45:41,220 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
119190 2016-09-14 12:45:42,536 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
119190 2016-09-14 12:45:42,536 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
119190 2016-09-14 12:45:42,536 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
119190 2016-09-14 12:45:42,536 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
119190 2016-09-14 12:45:42,536 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
119191 2016-09-14 12:45:42,537 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
120508 2016-09-14 12:45:43,854 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
120509 2016-09-14 12:45:43,855 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
120509 2016-09-14 12:45:43,855 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
120509 2016-09-14 12:45:43,855 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
120509 2016-09-14 12:45:43,855 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
120509 2016-09-14 12:45:43,855 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
121537 2016-09-14 12:45:44,883 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
121537 2016-09-14 12:45:44,883 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
121537 2016-09-14 12:45:44,883 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
121537 2016-09-14 12:45:44,883 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
121537 2016-09-14 12:45:44,883 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
121537 2016-09-14 12:45:44,883 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
122630 2016-09-14 12:45:45,976 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
122630 2016-09-14 12:45:45,976 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
122630 2016-09-14 12:45:45,976 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
122630 2016-09-14 12:45:45,976 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
122630 2016-09-14 12:45:45,976 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
122631 2016-09-14 12:45:45,977 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
123457 2016-09-14 12:45:46,803 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
123457 2016-09-14 12:45:46,803 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
123457 2016-09-14 12:45:46,803 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
123458 2016-09-14 12:45:46,804 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
123458 2016-09-14 12:45:46,804 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
123458 2016-09-14 12:45:46,804 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 1
125497 2016-09-14 12:45:48,843 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
125497 2016-09-14 12:45:48,843 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
125497 2016-09-14 12:45:48,843 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
125497 2016-09-14 12:45:48,843 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
125497 2016-09-14 12:45:48,843 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
125499 2016-09-14 12:45:48,845 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
437182 2016-09-14 12:51:00,528 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
437182 2016-09-14 12:51:00,528 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
444915 2016-09-14 12:51:08,261 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 0
444916 2016-09-14 12:51:08,262 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
444916 2016-09-14 12:51:08,262 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
444916 2016-09-14 12:51:08,262 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 0
444916 2016-09-14 12:51:08,262 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 0
444919 2016-09-14 12:51:08,265 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
448133 2016-09-14 12:51:11,479 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 0
448133 2016-09-14 12:51:11,479 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
448133 2016-09-14 12:51:11,479 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 0
448133 2016-09-14 12:51:11,479 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
448133 2016-09-14 12:51:11,479 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
448133 2016-09-14 12:51:11,479 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 0
461173 2016-09-14 12:51:24,519 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
461173 2016-09-14 12:51:24,519 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
461173 2016-09-14 12:51:24,519 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
461173 2016-09-14 12:51:24,519 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
461173 2016-09-14 12:51:24,519 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 2
461173 2016-09-14 12:51:24,519 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
467328 2016-09-14 12:51:30,674 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 3
467328 2016-09-14 12:51:30,674 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
467328 2016-09-14 12:51:30,674 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 3
467328 2016-09-14 12:51:30,674 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
467329 2016-09-14 12:51:30,675 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
467329 2016-09-14 12:51:30,675 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 3
779573 2016-09-14 12:56:42,919 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
779573 2016-09-14 12:56:42,919 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
782874 2016-09-14 12:56:46,220 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
782874 2016-09-14 12:56:46,220 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
782874 2016-09-14 12:56:46,220 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
782874 2016-09-14 12:56:46,220 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
782874 2016-09-14 12:56:46,220 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
782874 2016-09-14 12:56:46,220 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
0      2016-09-14 12:57:06,207 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 12:57:06,209 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
2140   2016-09-14 12:57:08,347 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
2142   2016-09-14 12:57:08,349 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
2142   2016-09-14 12:57:08,349 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
2143   2016-09-14 12:57:08,350 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
2143   2016-09-14 12:57:08,350 DEBUG            ru.itis2016.ServletCalculator  - Cookies added 5
2144   2016-09-14 12:57:08,351 DEBUG            ru.itis2016.ServletCalculator  - Cookies added addition
83852  2016-09-14 12:58:30,059 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
83852  2016-09-14 12:58:30,059 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 12:59:18,620 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 12:59:18,622 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 13:53:19,072 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
3      2016-09-14 13:53:19,075 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
14406  2016-09-14 13:53:33,478 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
14406  2016-09-14 13:53:33,478 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
18525  2016-09-14 13:53:37,597 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
18525  2016-09-14 13:53:37,597 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
491746 2016-09-14 14:01:30,818 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
491747 2016-09-14 14:01:30,819 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
508421 2016-09-14 14:01:47,493 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
508421 2016-09-14 14:01:47,493 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
516366 2016-09-14 14:01:55,438 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
516366 2016-09-14 14:01:55,438 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 14:02:40,599 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
4      2016-09-14 14:02:40,603 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
2460   2016-09-14 14:02:43,059 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2461   2016-09-14 14:02:43,060 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
5529   2016-09-14 14:02:46,128 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
5530   2016-09-14 14:02:46,129 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
321919 2016-09-14 14:08:02,518 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 4
321920 2016-09-14 14:08:02,519 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 14:13:34,841 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 4
2      2016-09-14 14:13:34,843 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
334724 2016-09-14 14:19:09,565 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
334724 2016-09-14 14:19:09,565 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
373111 2016-09-14 14:19:47,952 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
373112 2016-09-14 14:19:47,953 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 14:49:50,542 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
5      2016-09-14 14:49:50,547 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
10468  2016-09-14 14:50:01,010 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
10468  2016-09-14 14:50:01,010 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 14:51:38,274 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
3      2016-09-14 14:51:38,277 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 14:52:11,760 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
2      2016-09-14 14:52:11,762 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 14:52:34,702 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
2      2016-09-14 14:52:34,704 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 14:53:05,095 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 4
2      2016-09-14 14:53:05,097 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 14:55:27,086 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
2      2016-09-14 14:55:27,088 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 14:57:08,642 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
2      2016-09-14 14:57:08,644 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 15:07:40,652 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
4      2016-09-14 15:07:40,656 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 15:13:15,133 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
2      2016-09-14 15:13:15,135 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 15:16:29,766 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
2      2016-09-14 15:16:29,768 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
1      2016-09-14 15:17:43,722 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
3      2016-09-14 15:17:43,724 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 15:24:02,860 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
3      2016-09-14 15:24:02,863 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 15:28:21,272 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
4      2016-09-14 15:28:21,276 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 15:29:16,051 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
2      2016-09-14 15:29:16,053 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
59946  2016-09-14 15:30:15,997 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
59947  2016-09-14 15:30:15,998 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 15:42:27,498 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
3      2016-09-14 15:42:27,501 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 15:45:11,231 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 15:45:11,233 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
22332  2016-09-14 15:45:33,563 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
22334  2016-09-14 15:45:33,565 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
182488 2016-09-14 15:48:13,719 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: 5
182489 2016-09-14 15:48:13,720 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: addition
0      2016-09-14 15:57:57,938 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
3      2016-09-14 15:57:57,941 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 16:06:08,045 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
7      2016-09-14 16:06:08,052 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 16:08:24,353 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 16:08:24,355 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 16:16:46,353 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 16:16:46,355 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
44772  2016-09-14 16:17:31,125 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
44772  2016-09-14 16:17:31,125 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
184660 2016-09-14 16:19:51,013 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
184660 2016-09-14 16:19:51,013 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
332009 2016-09-14 16:22:18,362 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
332010 2016-09-14 16:22:18,363 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 16:25:55,887 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 16:25:55,889 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 16:33:00,216 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 16:33:00,218 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 16:34:25,504 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 16:34:25,506 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 16:35:56,007 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
1      2016-09-14 16:35:56,008 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 16:37:33,990 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
3      2016-09-14 16:37:33,993 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:03:02,971 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
3      2016-09-14 17:03:02,974 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
13639  2016-09-14 17:03:16,610 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
13640  2016-09-14 17:03:16,611 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
58901  2016-09-14 17:04:01,872 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
58902  2016-09-14 17:04:01,873 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
75253  2016-09-14 17:04:18,224 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
75253  2016-09-14 17:04:18,224 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:09:41,145 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 17:09:41,147 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:10:20,514 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 17:10:20,516 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
420376 2016-09-14 17:17:20,890 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
420377 2016-09-14 17:17:20,891 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
462487 2016-09-14 17:18:03,001 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
462488 2016-09-14 17:18:03,002 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
0      2016-09-14 17:26:37,635 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
2      2016-09-14 17:26:37,637 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
63726  2016-09-14 17:27:41,361 INFO             ru.itis2016.ServletCalculator  - Text that was added to session: null
63729  2016-09-14 17:27:41,364 INFO             ru.itis2016.ServletCalculator  - mathAction that was added to session: null
